audit_id,event_id,home_team,away_team,commence_time,snapshot_role,requested_snapshot,returned_snapshot,status,quote_count,odds_credits_used,discovery_credits_used,credits_remaining,error
255cae40c7fd8cdc699a18d86456980d|close|2020-09-13T17:50:00Z|us,255cae40c7fd8cdc699a18d86456980d,Minnesota Twins,Cleveland Indians,2020-09-13T18:10:00Z,close,2020-09-13T17:50:00Z,2020-09-13T17:45:00Z,offered,28,30,0,4985279,
2ccae5d3d55463206650b61da178c6f3|close|2020-09-13T17:55:00Z|us,2ccae5d3d55463206650b61da178c6f3,St. Louis Cardinals,Cincinnati Reds,2020-09-13T18:15:00Z,close,2020-09-13T17:55:00Z,2020-09-13T17:55:00Z,offered,25,30,0,4985249,
075178ca1c9e954b61b9e6e6c1cafd33|close|2020-09-13T18:15:00Z|us,075178ca1c9e954b61b9e6e6c1cafd33,Texas Rangers,Oakland Athletics,2020-09-13T18:35:00Z,close,2020-09-13T18:15:00Z,2020-09-13T18:15:00Z,offered,28,30,0,4985219,
6ca6af663ae17fd703ff83fd38ce13ec|close|2020-09-13T18:47:00Z|us,6ca6af663ae17fd703ff83fd38ce13ec,Toronto Blue Jays,New York Mets,2020-09-13T19:07:00Z,close,2020-09-13T18:47:00Z,2020-09-13T18:45:00Z,offered,28,30,1,4985125,
b3fec405eda8e23de47fd991e7475d78|close|2020-09-13T18:50:00Z|us,b3fec405eda8e23de47fd991e7475d78,Colorado Rockies,Los Angeles Angels,2020-09-13T19:10:00Z,close,2020-09-13T18:50:00Z,2020-09-13T18:45:00Z,offered,28,30,0,4985095,
de63eee59adfa1773baadee6356c86b4|close|2020-09-13T19:50:00Z|us,de63eee59adfa1773baadee6356c86b4,Arizona Diamondbacks,Seattle Mariners,2020-09-13T20:10:00Z,close,2020-09-13T19:50:00Z,2020-09-13T19:45:00Z,offered,25,30,0,4985065,
83042745e0ca29f7da991d0368eea3af|close|2020-09-14T23:15:00Z|us,83042745e0ca29f7da991d0368eea3af,Baltimore Orioles,Atlanta Braves,2020-09-14T23:35:00Z,close,2020-09-14T23:15:00Z,2020-09-14T23:15:00Z,offered,25,30,1,4985035,
887a6384933ab4f9d51f752ea11b3d8e|close|2020-09-14T23:50:00Z|us,887a6384933ab4f9d51f752ea11b3d8e,Chicago White Sox,Minnesota Twins,2020-09-15T00:10:00Z,close,2020-09-14T23:50:00Z,2020-09-14T23:45:00Z,offered,27,30,0,4985005,
569e5bd7f4da76d80d2661e92b8a0a76|close|2020-09-15T22:20:00Z|us,569e5bd7f4da76d80d2661e92b8a0a76,Tampa Bay Rays,Washington Nationals,2020-09-15T22:40:00Z,close,2020-09-15T22:20:00Z,2020-09-15T22:15:00Z,offered,28,30,1,4984975,
01bb61daedf0979db6c088c7cdbb202d|close|2020-09-15T22:20:00Z|us,01bb61daedf0979db6c088c7cdbb202d,Miami Marlins,Boston Red Sox,2020-09-15T22:40:00Z,close,2020-09-15T22:20:00Z,2020-09-15T22:15:00Z,offered,27,30,0,4984945,
4f277133d0878245b8d0db9f0b30477a|close|2020-09-15T22:20:00Z|us,4f277133d0878245b8d0db9f0b30477a,Cincinnati Reds,Pittsburgh Pirates,2020-09-15T22:40:00Z,close,2020-09-15T22:20:00Z,2020-09-15T22:15:00Z,offered,27,30,0,4984915,
bc744fe03296bcb042cd6482df7f3e9f|close|2020-09-15T22:45:00Z|us,bc744fe03296bcb042cd6482df7f3e9f,New York Yankees,Toronto Blue Jays,2020-09-15T23:05:00Z,close,2020-09-15T22:45:00Z,2020-09-15T22:45:00Z,offered,27,30,0,4984885,
744c5efc91c3405cb4bfccdd5ff7e3c5|close|2020-09-15T22:45:00Z|us,744c5efc91c3405cb4bfccdd5ff7e3c5,Philadelphia Phillies,New York Mets,2020-09-15T23:05:00Z,close,2020-09-15T22:45:00Z,2020-09-15T22:45:00Z,offered,28,30,0,4984855,
422170566501e4293f6fbbe0c4952fd3|close|2020-09-15T22:50:00Z|us,422170566501e4293f6fbbe0c4952fd3,Detroit Tigers,Kansas City Royals,2020-09-15T23:10:00Z,close,2020-09-15T22:50:00Z,2020-09-15T22:45:00Z,offered,28,30,0,4984825,
1a858108be5780d38f067aafbfad6c1c|close|2020-09-15T23:20:00Z|us,1a858108be5780d38f067aafbfad6c1c,Milwaukee Brewers,St. Louis Cardinals,2020-09-15T23:40:00Z,close,2020-09-15T23:20:00Z,2020-09-15T23:15:00Z,offered,25,30,0,4984795,
8688a96c830f3f8cd160c7921cdc1fb6|close|2020-09-15T23:50:00Z|us,8688a96c830f3f8cd160c7921cdc1fb6,Houston Astros,Texas Rangers,2020-09-16T00:10:00Z,close,2020-09-15T23:50:00Z,2020-09-15T23:45:00Z,offered,27,30,0,4984765,
2d2172c152e01d4bd42ddd2a5cfb9eb1|close|2020-09-15T23:50:00Z|us,2d2172c152e01d4bd42ddd2a5cfb9eb1,Chicago White Sox,Minnesota Twins,2020-09-16T00:10:00Z,close,2020-09-15T23:50:00Z,2020-09-15T23:45:00Z,offered,28,30,0,4984735,
6028ada2b4b614787e2c8ef8dec598ce|close|2020-09-15T23:55:00Z|us,6028ada2b4b614787e2c8ef8dec598ce,Chicago Cubs,Cleveland Indians,2020-09-16T00:15:00Z,close,2020-09-15T23:55:00Z,2020-09-15T23:55:00Z,offered,27,30,0,4984705,
0db6f5054aad1e30121401623bdf201e|close|2020-09-16T00:20:00Z|us,0db6f5054aad1e30121401623bdf201e,Colorado Rockies,Oakland Athletics,2020-09-16T00:40:00Z,close,2020-09-16T00:20:00Z,2020-09-16T00:15:00Z,offered,27,30,0,4984675,
0c248d43c6301102f6f73db451649027|close|2020-09-16T00:50:00Z|us,0c248d43c6301102f6f73db451649027,San Diego Padres,Los Angeles Dodgers,2020-09-16T01:10:00Z,close,2020-09-16T00:50:00Z,2020-09-16T00:45:00Z,offered,25,30,0,4984645,
5a7a925a546494d8a32ece459c364970|close|2020-09-16T01:20:00Z|us,5a7a925a546494d8a32ece459c364970,Los Angeles Angels,Arizona Diamondbacks,2020-09-16T01:40:00Z,close,2020-09-16T01:20:00Z,2020-09-16T01:15:00Z,offered,24,30,0,4984615,
39d10b02f9f98925fbe5c66ab36880c2|close|2020-09-16T16:50:00Z|us,39d10b02f9f98925fbe5c66ab36880c2,Tampa Bay Rays,Washington Nationals,2020-09-16T17:10:00Z,close,2020-09-16T16:50:00Z,2020-09-16T16:45:00Z,offered,28,30,1,4984585,
ad1202db3164ce4ed2197227ac17afbf|close|2020-09-16T18:50:00Z|us,ad1202db3164ce4ed2197227ac17afbf,Colorado Rockies,Oakland Athletics,2020-09-16T19:10:00Z,close,2020-09-16T18:50:00Z,2020-09-16T18:45:00Z,offered,28,30,0,4984555,
461b6fca47e5b89ea790621790289da8|close|2020-09-16T22:20:00Z|us,461b6fca47e5b89ea790621790289da8,Miami Marlins,Boston Red Sox,2020-09-16T22:40:00Z,close,2020-09-16T22:20:00Z,2020-09-16T22:15:00Z,offered,28,30,0,4984525,
81179ccd68902bb36f0d013326ab9715|close|2020-09-16T22:20:00Z|us,81179ccd68902bb36f0d013326ab9715,Cincinnati Reds,Pittsburgh Pirates,2020-09-16T22:40:00Z,close,2020-09-16T22:20:00Z,2020-09-16T22:15:00Z,offered,28,30,0,4984495,
a0cd4087d04f4f7dc5d24c0cfff0d542|close|2020-09-16T22:45:00Z|us,a0cd4087d04f4f7dc5d24c0cfff0d542,New York Yankees,Toronto Blue Jays,2020-09-16T23:05:00Z,close,2020-09-16T22:45:00Z,2020-09-16T22:45:00Z,offered,27,30,0,4984465,
217ba8b42e4bcc348b5ba1fc099d6339|close|2020-09-16T22:45:00Z|us,217ba8b42e4bcc348b5ba1fc099d6339,Philadelphia Phillies,New York Mets,2020-09-16T23:05:00Z,close,2020-09-16T22:45:00Z,2020-09-16T22:45:00Z,offered,28,30,0,4984435,
3a8de877e1ebf90266b35b78a60f58ed|close|2020-09-16T22:50:00Z|us,3a8de877e1ebf90266b35b78a60f58ed,Detroit Tigers,Kansas City Royals,2020-09-16T23:10:00Z,close,2020-09-16T22:50:00Z,2020-09-16T22:45:00Z,offered,25,30,0,4984405,
2478c44758ccfe7aeb791424111767b9|close|2020-09-16T23:15:00Z|us,2478c44758ccfe7aeb791424111767b9,Baltimore Orioles,Atlanta Braves,2020-09-16T23:35:00Z,close,2020-09-16T23:15:00Z,2020-09-16T23:15:00Z,offered,28,30,0,4984375,
b613e7ee42d8895dc0f4a85dbd42e0bd|close|2020-09-16T23:50:00Z|us,b613e7ee42d8895dc0f4a85dbd42e0bd,Chicago White Sox,Minnesota Twins,2020-09-17T00:10:00Z,close,2020-09-16T23:50:00Z,2020-09-16T23:45:00Z,offered,28,30,0,4984345,
98cf82f6c62beda9b583539d40efbda0|close|2020-09-16T23:50:00Z|us,98cf82f6c62beda9b583539d40efbda0,Houston Astros,Texas Rangers,2020-09-17T00:10:00Z,close,2020-09-16T23:50:00Z,2020-09-16T23:45:00Z,offered,27,30,0,4984315,
e5fb98af032f754a0f2c08f79bf79905|close|2020-09-16T23:55:00Z|us,e5fb98af032f754a0f2c08f79bf79905,Chicago Cubs,Cleveland Indians,2020-09-17T00:15:00Z,close,2020-09-16T23:55:00Z,2020-09-16T23:55:00Z,offered,28,30,0,4984285,
83923684a3afa18eb6214987e79555bd|close|2020-09-17T01:20:00Z|us,83923684a3afa18eb6214987e79555bd,Los Angeles Angels,Arizona Diamondbacks,2020-09-17T01:40:00Z,close,2020-09-17T01:20:00Z,2020-09-17T01:15:00Z,offered,22,30,0,4984255,
4fc6a931ddbf44b23923b62da93e8434|close|2020-09-17T19:50:00Z|us,4fc6a931ddbf44b23923b62da93e8434,Los Angeles Angels,Arizona Diamondbacks,2020-09-17T20:10:00Z,close,2020-09-17T19:50:00Z,2020-09-17T19:45:00Z,offered,20,30,1,4984225,
4ef35b8539ddea6edf7a2a2432cddf3e|close|2020-09-17T19:50:00Z|us,4ef35b8539ddea6edf7a2a2432cddf3e,Seattle Mariners,San Francisco Giants,2020-09-17T20:10:00Z,close,2020-09-17T19:50:00Z,2020-09-17T19:45:00Z,offered,23,30,0,4984195,
8f3369598c768ef8724fb8ad3959715f|close|2020-09-17T22:45:00Z|us,8f3369598c768ef8724fb8ad3959715f,Pittsburgh Pirates,St. Louis Cardinals,2020-09-17T23:05:00Z,close,2020-09-17T22:45:00Z,2020-09-17T22:45:00Z,offered,23,30,0,4984165,
7bbc58aeae35a6daaa1561aeff63855c|close|2020-09-17T22:45:00Z|us,7bbc58aeae35a6daaa1561aeff63855c,Philadelphia Phillies,New York Mets,2020-09-17T23:05:00Z,close,2020-09-17T22:45:00Z,2020-09-17T22:45:00Z,offered,26,30,0,4984135,
77ff1566b66041b676159cf513708e42|close|2020-09-17T22:45:00Z|us,77ff1566b66041b676159cf513708e42,New York Yankees,Toronto Blue Jays,2020-09-17T23:05:00Z,close,2020-09-17T22:45:00Z,2020-09-17T22:45:00Z,offered,26,30,0,4984105,
42a168783bc2ac466bd5acf0ad7d53bf|close|2020-09-17T22:50:00Z|us,42a168783bc2ac466bd5acf0ad7d53bf,Detroit Tigers,Cleveland Indians,2020-09-17T23:10:00Z,close,2020-09-17T22:50:00Z,2020-09-17T22:45:00Z,offered,26,30,0,4984075,
170b84200affae577ba3521ddca8fc97|close|2020-09-17T22:50:00Z|us,170b84200affae577ba3521ddca8fc97,Houston Astros,Texas Rangers,2020-09-17T23:10:00Z,close,2020-09-17T22:50:00Z,2020-09-17T22:45:00Z,offered,26,30,0,4984045,
e18c6e21a53a23ef43b13c63ee250947|close|2020-09-18T00:20:00Z|us,e18c6e21a53a23ef43b13c63ee250947,Colorado Rockies,Los Angeles Dodgers,2020-09-18T00:40:00Z,close,2020-09-18T00:20:00Z,2020-09-18T00:15:00Z,offered,23,30,0,4984015,
0c3b5c40f345c42158fb9f9c4adbcf9c|close|2020-09-18T22:50:00Z|us,0c3b5c40f345c42158fb9f9c4adbcf9c,Cincinnati Reds,Chicago White Sox,2020-09-18T23:10:00Z,close,2020-09-18T22:50:00Z,2020-09-18T22:45:00Z,offered,28,30,1,4983985,
9a986ebf04b91833fe194d399d064d50|close|2020-09-18T22:50:00Z|us,9a986ebf04b91833fe194d399d064d50,Detroit Tigers,Cleveland Indians,2020-09-18T23:10:00Z,close,2020-09-18T22:50:00Z,2020-09-18T22:45:00Z,offered,27,30,0,4983955,
b1dc4dec435cf9e22671c5d18d1e3774|close|2020-09-18T23:10:00Z|us,b1dc4dec435cf9e22671c5d18d1e3774,Boston Red Sox,New York Yankees,2020-09-18T23:30:00Z,close,2020-09-18T23:10:00Z,2020-09-18T23:05:00Z,offered,28,30,0,4983925,
cb04e605ca2ac04164896c81df2b85c2|close|2020-09-18T23:15:00Z|us,cb04e605ca2ac04164896c81df2b85c2,Baltimore Orioles,Tampa Bay Rays,2020-09-18T23:35:00Z,close,2020-09-18T23:15:00Z,2020-09-18T23:15:00Z,offered,28,30,0,4983895,
9993f33738eb22aa7a34d075a45e6b88|close|2020-09-18T23:50:00Z|us,9993f33738eb22aa7a34d075a45e6b88,Milwaukee Brewers,Kansas City Royals,2020-09-19T00:10:00Z,close,2020-09-18T23:50:00Z,2020-09-18T23:45:00Z,offered,27,30,0,4983865,
431977a6c3140ef9d174915bc5db1366|close|2020-09-18T23:50:00Z|us,431977a6c3140ef9d174915bc5db1366,Houston Astros,Arizona Diamondbacks,2020-09-19T00:10:00Z,close,2020-09-18T23:50:00Z,2020-09-18T23:45:00Z,offered,25,30,0,4983835,
650b03bf56aa9eb97b73739c54cdc1aa|close|2020-09-18T23:55:00Z|us,650b03bf56aa9eb97b73739c54cdc1aa,Chicago Cubs,Minnesota Twins,2020-09-19T00:15:00Z,close,2020-09-18T23:55:00Z,2020-09-18T23:55:00Z,offered,28,30,0,4983805,
8e797d87013a6137955346b41a5bb0a9|close|2020-09-19T01:20:00Z|us,8e797d87013a6137955346b41a5bb0a9,Seattle Mariners,San Diego Padres,2020-09-19T01:40:00Z,close,2020-09-19T01:20:00Z,2020-09-19T01:15:00Z,offered,28,30,0,4983775,
7026edf1e0c3f2e0bceb63953b6086f9|close|2020-09-19T21:45:00Z|us,7026edf1e0c3f2e0bceb63953b6086f9,Philadelphia Phillies,Toronto Blue Jays,2020-09-19T22:05:00Z,close,2020-09-19T21:45:00Z,2020-09-19T21:45:00Z,offered,28,30,1,4983745,
f46d032a2c98416d09dcd3084cd46e40|close|2020-09-19T21:50:00Z|us,f46d032a2c98416d09dcd3084cd46e40,Detroit Tigers,Cleveland Indians,2020-09-19T22:10:00Z,close,2020-09-19T21:50:00Z,2020-09-19T21:45:00Z,offered,28,30,0,4983715,
b189970e171327db0d3c1487a6a59be0|close|2020-09-19T21:50:00Z|us,b189970e171327db0d3c1487a6a59be0,Miami Marlins,Washington Nationals,2020-09-19T22:10:00Z,close,2020-09-19T21:50:00Z,2020-09-19T21:45:00Z,offered,28,30,0,4983685,
87d2ec94440cf08125ff08761035d70e|close|2020-09-19T22:45:00Z|us,87d2ec94440cf08125ff08761035d70e,Pittsburgh Pirates,St. Louis Cardinals,2020-09-19T23:05:00Z,close,2020-09-19T22:45:00Z,2020-09-19T22:45:00Z,offered,24,30,0,4983655,
a789b199ccfa616cb0c6b8dfeca29b15|close|2020-09-19T22:50:00Z|us,a789b199ccfa616cb0c6b8dfeca29b15,Milwaukee Brewers,Kansas City Royals,2020-09-19T23:10:00Z,close,2020-09-19T22:50:00Z,2020-09-19T22:45:00Z,offered,27,30,0,4983625,
49f006f743e8b7d4a032896a7a775f5c|close|2020-09-19T22:50:00Z|us,49f006f743e8b7d4a032896a7a775f5c,Houston Astros,Arizona Diamondbacks,2020-09-19T23:10:00Z,close,2020-09-19T22:50:00Z,2020-09-19T22:45:00Z,offered,24,30,0,4983595,
3c36621ae797ef17e85bfa634c3e2f6a|close|2020-09-19T22:55:00Z|us,3c36621ae797ef17e85bfa634c3e2f6a,New York Mets,Atlanta Braves,2020-09-19T23:15:00Z,close,2020-09-19T22:55:00Z,2020-09-19T22:55:00Z,offered,27,30,0,4983565,
7a01fbe8f5ac9aed24cd6e917cd51fca|close|2020-09-19T23:15:00Z|us,7a01fbe8f5ac9aed24cd6e917cd51fca,Baltimore Orioles,Tampa Bay Rays,2020-09-19T23:35:00Z,close,2020-09-19T23:15:00Z,2020-09-19T23:15:00Z,offered,28,30,0,4983535,
df4706e48a437b5dfe2c5943e535d0dc|close|2020-09-19T23:50:00Z|us,df4706e48a437b5dfe2c5943e535d0dc,Colorado Rockies,Los Angeles Dodgers,2020-09-20T00:10:00Z,close,2020-09-19T23:50:00Z,2020-09-19T23:45:00Z,offered,25,30,0,4983505,
33009f507bc8fb30031d8d48ac19394f|close|2020-09-19T23:55:00Z|us,33009f507bc8fb30031d8d48ac19394f,Chicago Cubs,Minnesota Twins,2020-09-20T00:15:00Z,close,2020-09-19T23:55:00Z,2020-09-19T23:55:00Z,offered,28,30,0,4983475,
3162aed8a438227aaee489cb31458094|close|2020-09-20T00:50:00Z|us,3162aed8a438227aaee489cb31458094,Los Angeles Angels,Texas Rangers,2020-09-20T01:10:00Z,close,2020-09-20T00:50:00Z,2020-09-20T00:45:00Z,offered,25,30,0,4983445,
9a71be9e4ff6877a0de791ba2c02534c|close|2020-09-20T00:50:00Z|us,9a71be9e4ff6877a0de791ba2c02534c,Seattle Mariners,San Diego Padres,2020-09-20T01:10:00Z,close,2020-09-20T00:50:00Z,2020-09-20T00:45:00Z,offered,24,30,0,4983415,
8029ca1de014e3dd14bc5f871d42f2ff|close|2020-09-20T16:47:00Z|us,8029ca1de014e3dd14bc5f871d42f2ff,Boston Red Sox,New York Yankees,2020-09-20T17:07:00Z,close,2020-09-20T16:47:00Z,2020-09-20T16:45:00Z,offered,28,30,1,4983385,
57dc15565a9382cbcc916868dbc7052e|close|2020-09-20T16:50:00Z|us,57dc15565a9382cbcc916868dbc7052e,Cincinnati Reds,Chicago White Sox,2020-09-20T17:10:00Z,close,2020-09-20T16:50:00Z,2020-09-20T16:45:00Z,offered,28,30,0,4983355,
34f0fab562b133e78e953067c2b73e45|close|2020-09-20T16:50:00Z|us,34f0fab562b133e78e953067c2b73e45,New York Mets,Atlanta Braves,2020-09-20T17:10:00Z,close,2020-09-20T16:50:00Z,2020-09-20T16:45:00Z,offered,28,30,0,4983325,
2da7b280fec3076f540ab788d12a0fc4|close|2020-09-20T16:50:00Z|us,2da7b280fec3076f540ab788d12a0fc4,Detroit Tigers,Cleveland Indians,2020-09-20T17:10:00Z,close,2020-09-20T16:50:00Z,2020-09-20T16:45:00Z,offered,28,30,0,4983295,
c72ba0f9591bd5dc2f928a99cddd6d99|close|2020-09-20T17:50:00Z|us,c72ba0f9591bd5dc2f928a99cddd6d99,Milwaukee Brewers,Kansas City Royals,2020-09-20T18:10:00Z,close,2020-09-20T17:50:00Z,2020-09-20T17:45:00Z,offered,27,30,0,4983265,
91136d930ca76635bd3b4a401f9323fb|close|2020-09-20T17:50:00Z|us,91136d930ca76635bd3b4a401f9323fb,Houston Astros,Arizona Diamondbacks,2020-09-20T18:10:00Z,close,2020-09-20T17:50:00Z,2020-09-20T17:45:00Z,offered,25,30,0,4983235,
c18c0bc93df3ef535416314af9b0173d|close|2020-09-20T18:50:00Z|us,c18c0bc93df3ef535416314af9b0173d,Colorado Rockies,Los Angeles Dodgers,2020-09-20T19:10:00Z,close,2020-09-20T18:50:00Z,2020-09-20T18:45:00Z,offered,22,30,0,4983205,
ba93b1af811712179a82cddce34c7063|close|2020-09-20T19:45:00Z|us,ba93b1af811712179a82cddce34c7063,Pittsburgh Pirates,St. Louis Cardinals,2020-09-20T20:05:00Z,close,2020-09-20T19:45:00Z,2020-09-20T19:45:00Z,offered,25,30,0,4983175,
011a8dc4c7ce0f88bea4cfeefdcc8316|close|2020-09-20T19:50:00Z|us,011a8dc4c7ce0f88bea4cfeefdcc8316,Los Angeles Angels,Texas Rangers,2020-09-20T20:10:00Z,close,2020-09-20T19:50:00Z,2020-09-20T19:45:00Z,offered,28,30,0,4983145,
506eb6a0b55e3c8eeda2011d267f0f71|close|2020-09-20T19:50:00Z|us,506eb6a0b55e3c8eeda2011d267f0f71,Seattle Mariners,San Diego Padres,2020-09-20T20:10:00Z,close,2020-09-20T19:50:00Z,2020-09-20T19:45:00Z,offered,28,30,0,4983115,
4d50da04ec2ffc83407bf684134f8e17|close|2020-09-20T22:48:00Z|us,4d50da04ec2ffc83407bf684134f8e17,Chicago Cubs,Minnesota Twins,2020-09-20T23:08:00Z,close,2020-09-20T22:48:00Z,2020-09-20T22:45:00Z,offered,28,30,0,4983085,
356c970f0b126d5c9dc8d2b4a65e5aa5|close|2020-09-21T19:50:00Z|us,356c970f0b126d5c9dc8d2b4a65e5aa5,Los Angeles Angels,Texas Rangers,2020-09-21T20:10:00Z,close,2020-09-21T19:50:00Z,2020-09-21T19:45:00Z,offered,28,30,1,4983055,
5dfcdde1b0f03e47e61f96ff36e8d265|close|2020-09-21T21:45:00Z|us,5dfcdde1b0f03e47e61f96ff36e8d265,Washington Nationals,Philadelphia Phillies,2020-09-21T22:05:00Z,close,2020-09-21T21:45:00Z,2020-09-21T21:45:00Z,offered,28,30,0,4983025,
2868df1ee64bbf2a22fbdb4e7440e353|close|2020-09-21T21:50:00Z|us,2868df1ee64bbf2a22fbdb4e7440e353,Cleveland Indians,Chicago White Sox,2020-09-21T22:10:00Z,close,2020-09-21T21:50:00Z,2020-09-21T21:45:00Z,offered,27,30,0,4982995,
4aa1456dff67a7843d08d0dc718dab3a|close|2020-09-21T22:20:00Z|us,4aa1456dff67a7843d08d0dc718dab3a,Cincinnati Reds,Milwaukee Brewers,2020-09-21T22:40:00Z,close,2020-09-21T22:20:00Z,2020-09-21T22:15:00Z,offered,28,30,0,4982965,
c692c565eff5a68326b061013ffea906|close|2020-09-21T22:50:00Z|us,c692c565eff5a68326b061013ffea906,Atlanta Braves,Miami Marlins,2020-09-21T23:10:00Z,close,2020-09-21T22:50:00Z,2020-09-21T22:45:00Z,offered,28,30,0,4982935,
861a6decf95a342e6f5ab23b64fd7add|close|2020-09-21T23:45:00Z|us,861a6decf95a342e6f5ab23b64fd7add,Kansas City Royals,St. Louis Cardinals,2020-09-22T00:05:00Z,close,2020-09-21T23:45:00Z,2020-09-21T23:45:00Z,offered,24,30,0,4982905,
29112cddeae9177f8facbfd1526be365|close|2020-09-22T00:50:00Z|us,29112cddeae9177f8facbfd1526be365,Seattle Mariners,Houston Astros,2020-09-22T01:10:00Z,close,2020-09-22T00:50:00Z,2020-09-22T00:45:00Z,offered,28,30,0,4982875,
c4820d4fcd4f0f87fdb5640e7b4cb3ce|close|2020-09-22T18:45:00Z|us,c4820d4fcd4f0f87fdb5640e7b4cb3ce,Washington Nationals,Philadelphia Phillies,2020-09-22T19:05:00Z,close,2020-09-22T18:45:00Z,2020-09-22T18:45:00Z,offered,24,30,1,4982845,
8a03899d6928924ade4dc4b885e15b50|close|2020-09-22T21:50:00Z|us,8a03899d6928924ade4dc4b885e15b50,Cleveland Indians,Chicago White Sox,2020-09-22T22:10:00Z,close,2020-09-22T21:50:00Z,2020-09-22T21:45:00Z,offered,28,30,0,4982815,
83c2e1ee82516de469d3255ccb343341|close|2020-09-22T22:17:00Z|us,83c2e1ee82516de469d3255ccb343341,Toronto Blue Jays,New York Yankees,2020-09-22T22:37:00Z,close,2020-09-22T22:17:00Z,2020-09-22T22:15:00Z,offered,28,30,0,4982785,
6e9a63bf38c525d009334bbd27e8e827|close|2020-09-22T22:20:00Z|us,6e9a63bf38c525d009334bbd27e8e827,Cincinnati Reds,Milwaukee Brewers,2020-09-22T22:40:00Z,close,2020-09-22T22:20:00Z,2020-09-22T22:15:00Z,offered,27,30,0,4982755,
c7daef65a1935f48d0acf088f21e17ac|close|2020-09-22T22:50:00Z|us,c7daef65a1935f48d0acf088f21e17ac,New York Mets,Tampa Bay Rays,2020-09-22T23:10:00Z,close,2020-09-22T22:50:00Z,2020-09-22T22:45:00Z,offered,28,30,0,4982725,
276012d42432dcef49b73316587c2539|close|2020-09-22T23:10:00Z|us,276012d42432dcef49b73316587c2539,Boston Red Sox,Baltimore Orioles,2020-09-22T23:30:00Z,close,2020-09-22T23:10:00Z,2020-09-22T23:05:00Z,offered,28,30,0,4982695,
4a129b386c3483b4348647ae804ef537|close|2020-09-22T23:45:00Z|us,4a129b386c3483b4348647ae804ef537,Kansas City Royals,St. Louis Cardinals,2020-09-23T00:05:00Z,close,2020-09-22T23:45:00Z,2020-09-22T23:45:00Z,offered,25,30,0,4982665,
351da44d74f2aeb0d606fcbf183b267c|close|2020-09-23T00:50:00Z|us,351da44d74f2aeb0d606fcbf183b267c,San Diego Padres,Los Angeles Angels,2020-09-23T01:10:00Z,close,2020-09-23T00:50:00Z,2020-09-23T00:45:00Z,offered,27,30,0,4982635,
d4744b5ebe6579478026c489a82c6aaf|close|2020-09-23T00:50:00Z|us,d4744b5ebe6579478026c489a82c6aaf,Arizona Diamondbacks,Texas Rangers,2020-09-23T01:10:00Z,close,2020-09-23T00:50:00Z,2020-09-23T00:45:00Z,offered,25,30,0,4982605,
981bad417eaeb6139cde5d8b79407a19|close|2020-09-23T00:50:00Z|us,981bad417eaeb6139cde5d8b79407a19,Seattle Mariners,Houston Astros,2020-09-23T01:10:00Z,close,2020-09-23T00:50:00Z,2020-09-23T00:45:00Z,offered,27,30,0,4982575,
cca136df83bd77ae19c302bd3a26017e|close|2020-09-23T01:20:00Z|us,cca136df83bd77ae19c302bd3a26017e,Los Angeles Dodgers,Oakland Athletics,2020-09-23T01:40:00Z,close,2020-09-23T01:20:00Z,2020-09-23T01:15:00Z,offered,25,30,0,4982545,
9c14bcc3232734aae59229ba53d0610b|close|2020-09-23T01:25:00Z|us,9c14bcc3232734aae59229ba53d0610b,San Francisco Giants,Colorado Rockies,2020-09-23T01:45:00Z,close,2020-09-23T01:25:00Z,2020-09-23T01:25:00Z,offered,27,30,0,4982515,
9ee35c013a4a697fb0f69d67c29aad8c|close|2020-09-23T19:50:00Z|us,9ee35c013a4a697fb0f69d67c29aad8c,San Diego Padres,Los Angeles Angels,2020-09-23T20:10:00Z,close,2020-09-23T19:50:00Z,2020-09-23T19:45:00Z,offered,28,30,1,4982485,
25c7ca4aaa0df2efe4fd613038152d28|close|2020-09-23T21:45:00Z|us,25c7ca4aaa0df2efe4fd613038152d28,Washington Nationals,Philadelphia Phillies,2020-09-23T22:05:00Z,close,2020-09-23T21:45:00Z,2020-09-23T21:45:00Z,offered,28,30,0,4982455,
9a749f0373e31cc92cca9380097b4064|close|2020-09-23T21:50:00Z|us,9a749f0373e31cc92cca9380097b4064,Cleveland Indians,Chicago White Sox,2020-09-23T22:10:00Z,close,2020-09-23T21:50:00Z,2020-09-23T21:45:00Z,offered,28,30,0,4982425,
040e775dde56a0d703dd29906a87e24c|close|2020-09-23T22:20:00Z|us,040e775dde56a0d703dd29906a87e24c,Cincinnati Reds,Milwaukee Brewers,2020-09-23T22:40:00Z,close,2020-09-23T22:20:00Z,2020-09-23T22:15:00Z,offered,28,30,0,4982395,
7e5409d5421af5d0f7e1ddb7c09532cf|close|2020-09-23T22:20:00Z|us,7e5409d5421af5d0f7e1ddb7c09532cf,Seattle Mariners,Houston Astros,2020-09-23T22:40:00Z,close,2020-09-23T22:20:00Z,2020-09-23T22:15:00Z,offered,28,30,0,4982365,
2d1b2895bda90550327852e8a303dce8|close|2020-09-23T23:10:00Z|us,2d1b2895bda90550327852e8a303dce8,Boston Red Sox,Baltimore Orioles,2020-09-23T23:30:00Z,close,2020-09-23T23:10:00Z,2020-09-23T23:05:00Z,offered,27,30,0,4982335,
