game_pk,official_date,pitcher_id,batters,leverage_sum,high_leverage_batters
632255,2021-10-02,623167,22,31.5751,7
632255,2021-10-02,623474,2,0.9095,0
632255,2021-10-02,646242,22,25.7843,2
632255,2021-10-02,664948,3,4.0705,1
632255,2021-10-02,681806,6,2.8784,0
632255,2021-10-02,681810,5,2.3928,0
632256,2021-10-02,446321,4,5.0473,1
632256,2021-10-02,453343,3,13.0066,3
632256,2021-10-02,501625,1,2.4498,1
632256,2021-10-02,543339,4,10.5581,4
632256,2021-10-02,572955,3,2.8475,0
632256,2021-10-02,592332,26,39.0655,11
632256,2021-10-02,605397,19,20.6374,0
632256,2021-10-02,606424,2,4.4551,2
632256,2021-10-02,641793,4,10.7536,4
632256,2021-10-02,657612,3,3.5135,1
632256,2021-10-02,665645,3,9.3176,3
632256,2021-10-02,666808,5,16.6186,5
632257,2021-10-02,452657,24,29.4954,2
632257,2021-10-02,472610,5,14.5707,4
632257,2021-10-02,547942,8,5.6933,0
632257,2021-10-02,592094,3,1.9214,0
632257,2021-10-02,592716,18,19.1677,0
632257,2021-10-02,592858,4,16.8881,4
632257,2021-10-02,621074,9,13.5638,4
632257,2021-10-02,656730,5,6.0319,0
632257,2021-10-02,676831,3,7.6681,3
632258,2021-10-02,458677,5,6.8845,2
632258,2021-10-02,570666,7,5.9518,0
632258,2021-10-02,571946,3,3.5644,0
632258,2021-10-02,592741,3,6.17,3
632258,2021-10-02,607572,4,6.7132,4
632258,2021-10-02,608717,3,2.6014,0
632258,2021-10-02,641816,21,21.6179,2
632258,2021-10-02,656546,6,1.6798,0
632258,2021-10-02,660853,6,1.6463,0
632258,2021-10-02,663574,5,8.002,4
632258,2021-10-02,668820,18,14.902,0
632258,2021-10-02,683232,2,3.188,2
632259,2021-10-02,476595,12,3.6086,0
632259,2021-10-02,570257,13,0.0739,0
632259,2021-10-02,605538,4,0.1204,0
632259,2021-10-02,607391,7,0.0206,0
632259,2021-10-02,650633,5,0.4753,0
632259,2021-10-02,656420,6,3.2971,0
632259,2021-10-02,656756,17,15.5407,0
632259,2021-10-02,669358,11,9.2609,0
632259,2021-10-02,672715,7,2.0554,0
632260,2021-10-02,456034,6,0.2842,0
632260,2021-10-02,607067,24,6.3078,0
632260,2021-10-02,628711,22,18.6381,0
632260,2021-10-02,641360,2,0.0799,0
632260,2021-10-02,669203,9,7.8798,0
632260,2021-10-02,669952,3,0.1996,0
632261,2021-10-01,493603,5,4.9168,0
632261,2021-10-01,518489,3,2.3223,0
632261,2021-10-01,543594,4,1.6035,0
632261,2021-10-01,570663,5,3.3918,0
632261,2021-10-01,593604,2,0.5166,0
632261,2021-10-01,593958,23,27.2765,1
632261,2021-10-01,598264,3,1.6296,0
632261,2021-10-01,600921,3,0.7949,0
632261,2021-10-01,641907,4,1.3079,0
632261,2021-10-01,642028,27,34.8394,7
632261,2021-10-01,650382,2,1.2556,0
632262,2021-10-02,445926,7,8.9004,0
632262,2021-10-02,471911,24,18.2935,0
632262,2021-10-02,543272,4,0.2089,0
632262,2021-10-02,592767,12,12.5688,0
632262,2021-10-02,593144,5,6.225,1
632262,2021-10-02,607229,6,1.1983,0
632262,2021-10-02,612434,3,0.3971,0
632262,2021-10-02,621345,8,2.7417,0
632262,2021-10-02,657097,3,9.2089,3
632262,2021-10-02,669276,6,2.2645,0
632263,2021-10-02,542914,2,3.0785,2
632263,2021-10-02,542947,3,4.0705,1
632263,2021-10-02,571670,4,2.9825,0
632263,2021-10-02,650911,10,5.0465,0
632263,2021-10-02,666200,21,22.2301,1
632263,2021-10-02,668968,17,15.1526,0
632263,2021-10-02,669622,4,3.9037,0
632263,2021-10-02,675971,5,1.4224,0
632264,2021-10-02,517008,3,0.6779,0
632264,2021-10-02,573204,6,5.6758,0
632264,2021-10-02,593619,4,1.511,0
632264,2021-10-02,608648,4,2.4389,0
632264,2021-10-02,622092,3,0.3379,0
632264,2021-10-02,642100,3,0.7249,0
632264,2021-10-02,643377,17,20.4087,1
632264,2021-10-02,663460,27,23.4892,0
632265,2021-10-02,521230,3,10.1309,3
632265,2021-10-02,570632,8,10.4685,4
632265,2021-10-02,572971,7,6.3334,0
632265,2021-10-02,607481,3,3.4994,0
632265,2021-10-02,608335,5,12.9802,4
632265,2021-10-02,608337,18,22.3867,1
632265,2021-10-02,621114,4,4.1427,0
632265,2021-10-02,641582,1,0.2179,0
632265,2021-10-02,656638,3,4.6068,1
632265,2021-10-02,666159,18,23.9887,5
632266,2021-10-01,453192,5,12.4148,5
632266,2021-10-01,519008,2,2.1472,0
632266,2021-10-01,592858,1,0.4308,0
632266,2021-10-01,606149,4,13.0721,4
632266,2021-10-01,621052,5,9.8761,5
632266,2021-10-01,640470,9,21.5077,9
632266,2021-10-01,641712,18,19.8445,0
632266,2021-10-01,650893,4,5.1637,2
632266,2021-10-01,664123,4,7.2381,4
632266,2021-10-01,667297,4,6.3337,3
632266,2021-10-01,676265,20,17.4755,0
632267,2021-10-01,489334,7,1.9165,0
632267,2021-10-01,501625,5,6.2003,2
632267,2021-10-01,543101,18,21.6025,0
632267,2021-10-01,608678,4,2.3488,0
632267,2021-10-01,641941,3,0.3284,0
632267,2021-10-01,642770,5,2.6386,0
632267,2021-10-01,643511,4,2.5218,0
632267,2021-10-01,658648,20,13.998,0
632267,2021-10-01,666808,3,1.0884,0
632268,2021-10-01,472551,3,1.7074,0
632268,2021-10-01,571927,25,25.763,2
632268,2021-10-01,605447,7,5.2155,0
632268,2021-10-01,621139,7,2.6679,0
632268,2021-10-01,641632,6,3.5897,0
632268,2021-10-01,643256,4,2.5452,0
632268,2021-10-01,650959,3,0.859,0
632268,2021-10-01,664045,11,10.2313,0
632268,2021-10-01,676755,7,0.395,0
632269,2021-10-02,468504,10,1.8318,0
632269,2021-10-02,592346,9,0.8542,0
632269,2021-10-02,592761,4,0.5411,0
632269,2021-10-02,596112,5,0.0,0
632269,2021-10-02,622075,5,8.7954,2
632269,2021-10-02,622608,10,10.0882,1
632269,2021-10-02,642759,6,0.0,0
632269,2021-10-02,666818,6,0.0,0
632269,2021-10-02,668678,25,11.9518,0
632270,2021-10-01,518553,3,9.4663,3
632270,2021-10-01,594577,5,9.8529,5
632270,2021-10-01,594835,23,25.4633,0
632270,2021-10-01,594987,3,3.4401,0
632270,2021-10-01,623149,3,3.4994,0
632270,2021-10-01,628452,4,16.8881,4
632270,2021-10-01,650671,3,6.8768,3
632270,2021-10-01,650895,3,2.1952,0
632270,2021-10-01,660761,19,25.7845,5
632270,2021-10-01,664948,1,0.7169,0
632271,2021-10-01,453178,4,0.6616,0
632271,2021-10-01,543258,4,0.2556,0
632271,2021-10-01,571479,4,0.2875,0
632271,2021-10-01,593576,4,1.6258,0
632271,2021-10-01,605507,5,1.4133,0
632271,2021-10-01,624133,27,26.1862,0
632271,2021-10-01,645261,23,21.2613,0
632271,2021-10-01,647315,3,0.7141,0
632272,2021-10-01,429722,4,0.2713,0
632272,2021-10-01,518813,6,1.0569,0
632272,2021-10-01,543056,3,0.0676,0
632272,2021-10-01,607231,23,13.6976,0
632272,2021-10-01,608652,11,1.7447,0
632272,2021-10-01,642100,8,1.2864,0
632272,2021-10-01,663558,8,0.6753,0
632272,2021-10-01,669169,22,16.1935,0
632273,2021-10-01,445276,5,4.3664,0
632273,2021-10-01,477132,10,11.6657,0
632273,2021-10-01,519326,4,1.1548,0
632273,2021-10-01,523260,4,2.9133,0
632273,2021-10-01,594311,9,13.7615,5
632273,2021-10-01,595014,4,7.7347,4
632273,2021-10-01,608718,2,0.6551,0
632273,2021-10-01,623465,4,0.4038,0
632273,2021-10-01,641778,22,18.5365,0
632273,2021-10-01,660813,5,3.8749,0
632273,2021-10-01,677865,3,4.9326,2
632273,2021-10-01,681911,4,1.4769,0
632274,2021-10-01,458681,18,20.9754,1
632274,2021-10-01,503449,31,26.4212,0
632274,2021-10-01,518886,3,0.1141,0
632274,2021-10-01,521230,3,0.0649,0
632274,2021-10-01,571871,4,0.0,0
632274,2021-10-01,572193,6,1.6434,0
632274,2021-10-01,650530,8,0.664,0
632274,2021-10-01,676979,5,3.9664,0
632275,2021-09-30,502171,24,18.5031,3
632275,2021-09-30,572125,4,7.6194,4
632275,2021-09-30,573109,2,1.2774,0
632275,2021-09-30,607359,6,7.0408,0
632275,2021-09-30,623454,13,8.7442,0
632275,2021-09-30,623474,6,17.903,6
632275,2021-09-30,656685,5,5.5233,0
632275,2021-09-30,657248,13,10.693,1
632275,2021-09-30,669618,3,10.1309,3
632276,2021-10-01,461325,4,8.0623,4
632276,2021-10-01,528748,27,21.7915,1
632276,2021-10-01,573009,1,1.6025,1
632276,2021-10-01,592351,19,12.0672,0
632276,2021-10-01,592761,5,14.053,5
632276,2021-10-01,605525,5,11.8392,3
632276,2021-10-01,608032,3,2.6995,0
632276,2021-10-01,622075,4,0.6,0
632276,2021-10-01,641755,3,2.8475,0
632276,2021-10-01,642068,3,3.285,0
632276,2021-10-01,656458,5,3.2094,0
632277,2021-10-01,455119,3,2.1952,0
632277,2021-10-01,543507,6,15.0659,4
632277,2021-10-01,544727,5,4.3151,0
632277,2021-10-01,592390,5,6.7115,1
632277,2021-10-01,621242,3,12.7572,3
632277,2021-10-01,656731,17,18.7344,0
632277,2021-10-01,657097,4,2.163,0
632277,2021-10-01,660623,22,24.4087,1
632277,2021-10-01,669276,3,1.8679,0
632277,2021-10-01,675911,4,2.5275,0
632278,2021-09-30,431148,6,7.5319,0
632278,2021-09-30,456501,11,11.9314,3
632278,2021-09-30,501625,1,1.8587,1
632278,2021-09-30,518516,23,28.7007,5
632278,2021-09-30,573009,5,7.9592,4
632278,2021-09-30,598287,3,6.2259,3
632278,2021-09-30,605525,3,7.7656,3
632278,2021-09-30,608678,4,7.7687,4
632278,2021-09-30,641793,6,8.4332,3
632278,2021-09-30,643511,7,20.8638,7
632278,2021-09-30,664092,3,5.3019,3
632278,2021-09-30,665645,8,6.8717,0
632279,2021-10-01,433589,6,3.7708,1
632279,2021-10-01,500610,3,3.08,0
632279,2021-10-01,518617,3,4.0427,0
632279,2021-10-01,554340,4,1.2745,0
632279,2021-10-01,640455,26,30.0013,4
632279,2021-10-01,642152,6,6.1146,0
632279,2021-10-01,664208,3,1.4936,0
632279,2021-10-01,664285,21,22.9231,0
632279,2021-10-01,664299,12,6.2088,0
632280,2021-09-30,446372,21,26.7026,2
632280,2021-09-30,547973,4,0.8026,0
632280,2021-09-30,592662,23,30.3358,7
632280,2021-09-30,622663,3,2.9059,0
632280,2021-09-30,643338,4,3.4133,0
632280,2021-09-30,650633,6,5.3408,0
632280,2021-09-30,657240,5,0.6209,0
632280,2021-09-30,663878,7,2.598,0
632280,2021-09-30,670950,2,0.9254,0
632281,2021-09-30,457918,27,31.2215,1
632281,2021-09-30,472610,2,6.7926,2
632281,2021-09-30,474463,18,24.0361,4
632281,2021-09-30,519008,3,9.7385,3
632281,2021-09-30,596057,3,2.8475,0
632281,2021-09-30,623352,3,1.9214,0
632281,2021-09-30,667376,6,7.7726,2
632281,2021-09-30,676831,4,9.5176,4
632282,2021-10-01,545343,8,14.8594,8
632282,2021-10-01,552640,7,12.75,2
632282,2021-10-01,593334,7,6.912,0
632282,2021-10-01,593974,5,5.6491,0
632282,2021-10-01,605280,4,4.1272,0
632282,2021-10-01,641482,18,19.7675,0
632282,2021-10-01,642528,2,2.2028,0
632282,2021-10-01,656061,3,1.5618,0
632282,2021-10-01,663556,12,15.2267,1
632282,2021-10-01,664126,4,6.2941,1
632282,2021-10-01,676596,5,14.1097,5
632283,2021-09-30,448179,24,26.3961,1
632283,2021-09-30,506702,2,0.0,0
632283,2021-09-30,543272,4,3.1158,0
632283,2021-09-30,543507,3,2.0483,0
632283,2021-09-30,592390,4,0.0,0
632283,2021-09-30,612434,3,1.6922,0
632283,2021-09-30,650347,18,3.9606,0
632283,2021-09-30,665795,13,15.6785,2
632283,2021-09-30,674944,8,8.1556,0
632284,2021-09-30,543238,4,1.7105,0
632284,2021-09-30,622092,7,0.4822,0
632284,2021-09-30,656529,4,2.1484,0
632284,2021-09-30,661403,4,0.6616,0
632284,2021-09-30,663531,12,18.8906,6
632284,2021-09-30,669395,6,4.7208,0
632284,2021-09-30,669456,13,15.9158,2
632284,2021-09-30,672582,20,22.5984,0
632284,2021-09-30,676604,6,3.5984,0
632285,2021-09-30,543883,5,5.3567,0
632285,2021-09-30,571800,8,13.4362,6
632285,2021-09-30,573204,4,6.5415,2
632285,2021-09-30,605242,5,2.9211,0
632285,2021-09-30,607457,4,1.2713,0
632285,2021-09-30,608335,7,9.2723,3
632285,2021-09-30,621248,3,8.0764,3
632285,2021-09-30,656638,4,4.59,0
632285,2021-09-30,657746,22,26.6627,4
632285,2021-09-30,660896,3,5.8759,3
632285,2021-09-30,669373,17,18.663,1
632286,2021-09-30,571521,4,0.0206,0
632286,2021-09-30,571946,3,0.0,0
632286,2021-09-30,592094,4,0.0,0
632286,2021-09-30,657006,24,11.7671,0
632286,2021-09-30,660853,5,0.0042,0
632286,2021-09-30,664196,19,2.0297,0
632286,2021-09-30,664337,15,11.3082,0
632287,2021-09-29,543294,21,27.3797,6
632287,2021-09-29,592741,4,8.4259,4
632287,2021-09-29,592858,4,12.3665,4
632287,2021-09-29,605388,5,7.6417,3
632287,2021-09-29,607455,6,6.8675,0
632287,2021-09-29,607572,10,14.9038,5
632287,2021-09-29,641771,3,3.1716,0
632287,2021-09-29,664123,3,6.9719,3
632287,2021-09-29,664918,6,4.4204,0
632287,2021-09-29,672710,12,15.6388,0
632287,2021-09-29,676051,3,12.7572,3
632287,2021-09-29,683232,3,4.0952,1
632288,2021-09-28,547943,20,25.9678,4
632288,2021-09-28,592791,9,9.5024,0
632288,2021-09-28,593974,3,0.4456,0
632288,2021-09-28,605280,4,7.1094,4
632288,2021-09-28,621593,6,0.313,0
632288,2021-09-28,622663,3,1.2617,0
632288,2021-09-28,643256,2,2.7187,1
632288,2021-09-28,643338,3,1.6296,0
632288,2021-09-28,650633,11,14.581,3
632288,2021-09-28,657240,4,0.4181,0
632288,2021-09-28,663878,4,4.4158,0
632288,2021-09-28,670950,5,5.8317,0
632289,2021-09-28,517008,6,5.0415,1
632289,2021-09-28,570632,10,2.7696,0
632289,2021-09-28,573204,3,6.17,3
632289,2021-09-28,608648,5,8.7366,5
632289,2021-09-28,621248,4,2.5218,0
632289,2021-09-28,641302,22,23.4713,0
632289,2021-09-28,656212,18,22.3584,0
632289,2021-09-28,660896,3,4.5804,1
632290,2021-09-26,542914,2,1.1032,0
632290,2021-09-26,571670,3,0.8973,0
632290,2021-09-26,595345,4,1.2558,0
632290,2021-09-26,608638,6,3.7461,0
632290,2021-09-26,623433,4,11.3016,3
632290,2021-09-26,647315,6,2.6959,0
632290,2021-09-26,666200,17,12.6291,0
632290,2021-09-26,669358,21,23.364,0
632290,2021-09-26,676596,4,4.2329,0
632291,2021-09-30,523260,3,0.8357,0
632291,2021-09-30,592826,20,18.8329,0
632291,2021-09-30,608349,6,7.5864,4
632291,2021-09-30,613534,8,0.3448,0
632291,2021-09-30,623465,6,0.7671,0
632291,2021-09-30,641312,7,4.5128,0
632291,2021-09-30,657612,1,1.0964,0
632291,2021-09-30,660813,1,1.2817,0
632291,2021-09-30,664062,20,22.2387,1
632292,2021-09-30,519151,4,13.0847,4
632292,2021-09-30,543521,4,4.1824,0
632292,2021-09-30,592773,4,8.4259,4
632292,2021-09-30,605538,4,2.585,0
632292,2021-09-30,608665,3,8.0615,3
632292,2021-09-30,621121,22,25.6843,3
632292,2021-09-30,642232,19,17.0786,0
632292,2021-09-30,656420,4,3.7177,0
632292,2021-09-30,664126,1,1.0862,0
632293,2021-09-30,502043,21,17.8246,0
632293,2021-09-30,519293,3,2.6014,0
632293,2021-09-30,592426,4,2.7637,0
632293,2021-09-30,621237,3,0.4054,0
632293,2021-09-30,621345,4,2.1218,0
632293,2021-09-30,641401,7,0.7872,0
632293,2021-09-30,656322,3,0.859,0
632293,2021-09-30,666120,24,21.8958,0
632294,2021-09-30,493603,4,0.4456,0
632294,2021-09-30,518489,1,0.4943,0
632294,2021-09-30,572070,6,1.9207,0
632294,2021-09-30,598264,4,0.0551,0
632294,2021-09-30,601713,20,19.6329,1
632294,2021-09-30,607216,5,1.5,0
632294,2021-09-30,622253,3,0.7259,0
632294,2021-09-30,642121,4,0.38,0
632294,2021-09-30,649144,22,25.4068,3
632295,2021-09-29,518553,3,1.2617,0
632295,2021-09-29,592314,7,1.0016,0
632295,2021-09-29,594577,3,1.6296,0
632295,2021-09-29,605194,6,4.6224,0
632295,2021-09-29,621368,22,25.7775,4
632295,2021-09-29,622250,5,0.4042,0
632295,2021-09-29,628452,3,0.4456,0
632295,2021-09-29,650671,3,2.3223,0
632295,2021-09-29,676083,20,22.9583,1
632295,2021-09-29,681810,4,4.7035,1
632296,2021-09-29,543037,27,14.3248,0
632296,2021-09-29,605280,4,4.1859,1
632296,2021-09-29,605447,4,13.8538,4
632296,2021-09-29,621244,22,17.852,0
632296,2021-09-29,641835,5,7.1428,3
632296,2021-09-29,642528,3,6.2259,3
632296,2021-09-29,643256,4,9.1504,4
632297,2021-09-29,445276,3,2.6014,0
632297,2021-09-29,453286,27,32.3763,5
632297,2021-09-29,456034,3,0.9892,0
632297,2021-09-29,543339,4,3.747,0
632297,2021-09-29,622503,3,5.7969,2
632297,2021-09-29,641360,4,0.9117,0
632297,2021-09-29,641941,5,11.7594,3
632297,2021-09-29,657612,2,3.6624,2
632297,2021-09-29,659275,8,11.9508,3
632297,2021-09-29,660813,4,3.8512,0
632297,2021-09-29,677865,2,2.3371,0
632297,2021-09-29,677960,17,10.2382,0
632298,2021-09-29,461325,5,3.1489,0
632298,2021-09-29,518876,23,28.3424,2
632298,2021-09-29,598287,5,8.0382,3
632298,2021-09-29,606424,3,7.6681,3
632298,2021-09-29,608678,3,5.6102,3
632298,2021-09-29,622072,22,32.773,9
632298,2021-09-29,642203,3,5.3019,3
632298,2021-09-29,666808,3,10.1309,3
632299,2021-09-29,489265,4,2.2171,0
632299,2021-09-29,501925,1,1.1076,0
632299,2021-09-29,593423,25,32.923,6
632299,2021-09-29,605177,5,9.3368,4
632299,2021-09-29,608716,4,3.651,0
632299,2021-09-29,623149,4,9.9669,4
632299,2021-09-29,650895,4,8.0287,4
632299,2021-09-29,669302,22,30.4557,5
632300,2021-09-29,501381,25,24.0264,2
632300,2021-09-29,502706,3,1.3469,0
632300,2021-09-29,517008,6,1.2267,0
632300,2021-09-29,573668,4,5.5552,1
632300,2021-09-29,608335,5,2.1044,0
632300,2021-09-29,608648,5,4.9483,0
632300,2021-09-29,641729,7,1.3175,0
632300,2021-09-29,663554,17,10.1216,0
632300,2021-09-29,671345,3,1.6499,0
632301,2021-09-29,453192,6,1.6866,0
632301,2021-09-29,502202,3,1.6296,0
632301,2021-09-29,571945,24,24.7364,0
632301,2021-09-29,605288,19,27.8569,6
632301,2021-09-29,608718,4,3.1481,0
632301,2021-09-29,650893,3,0.3379,0
632301,2021-09-29,656427,5,0.3419,0
632301,2021-09-29,676879,7,2.0891,0
632302,2021-09-29,518813,6,10.8086,5
632302,2021-09-29,593619,3,2.0483,0
632302,2021-09-29,605130,4,0.2713,0
632302,2021-09-29,606303,9,14.3064,5
632302,2021-09-29,621057,6,0.37,0
632302,2021-09-29,621295,6,10.7895,5
632302,2021-09-29,663738,17,15.4362,0
632302,2021-09-29,668676,28,28.6305,5
632303,2021-09-29,542947,4,12.3665,4
632303,2021-09-29,571670,3,12.7572,3
632303,2021-09-29,571901,4,2.8819,0
632303,2021-09-29,592836,25,33.9348,5
632303,2021-09-29,595345,3,1.5014,0
632303,2021-09-29,605507,3,1.2704,0
632303,2021-09-29,607625,3,6.0675,2
632303,2021-09-29,622694,20,21.7957,0
632304,2021-09-29,543243,22,15.1167,0
632304,2021-09-29,605541,4,0.1518,0
632304,2021-09-29,607074,18,20.7128,0
632304,2021-09-29,656546,9,0.5504,0
632304,2021-09-29,656629,11,2.7161,0
632304,2021-09-29,664294,3,0.1045,0
632304,2021-09-29,676979,1,0.0243,0
632305,2021-09-29,545343,1,0.0,0
632305,2021-09-29,595411,8,0.3087,0
632305,2021-09-29,656876,16,14.337,0
632305,2021-09-29,656981,16,1.5032,0
632305,2021-09-29,672715,7,1.4791,0
632305,2021-09-29,677651,23,20.1838,0
632306,2021-09-29,554431,5,0.9176,0
632306,2021-09-29,593144,3,0.1965,0
632306,2021-09-29,593576,4,1.3896,0
632306,2021-09-29,605400,27,25.1886,0
632306,2021-09-29,608331,25,32.8832,7
632306,2021-09-29,621237,3,2.8027,0
632306,2021-09-29,641401,3,0.0676,0
632306,2021-09-29,656322,3,0.1594,0
632307,2021-09-28,453265,4,1.4548,0
632307,2021-09-28,461325,4,1.193,0
632307,2021-09-28,501625,3,4.9326,2
632307,2021-09-28,573009,3,1.0442,0
632307,2021-09-28,592761,5,7.2229,1
632307,2021-09-28,596133,19,21.0494,0
632307,2021-09-28,643511,6,2.4254,0
632307,2021-09-28,657277,20,26.589,8
632307,2021-09-28,664092,6,10.3883,5
632307,2021-09-28,666808,4,3.651,0
632307,2021-09-28,676969,5,0.6294,0
632308,2021-09-28,572125,3,0.3967,0
632308,2021-09-28,623474,5,1.725,0
632308,2021-09-28,642701,5,5.6453,1
632308,2021-09-28,656685,1,0.4735,0
632308,2021-09-28,661383,6,3.2202,0
632308,2021-09-28,663465,3,4.1211,2
632308,2021-09-28,669618,4,1.5361,0
632308,2021-09-28,669935,19,23.0596,0
632308,2021-09-28,676050,13,14.7145,0
632308,2021-09-28,681806,8,3.8759,0
632309,2021-09-29,518489,4,4.0068,0
632309,2021-09-29,543135,23,29.8299,5
632309,2021-09-29,570663,3,0.571,0
632309,2021-09-29,592831,6,2.0265,0
632309,2021-09-29,598264,4,0.1633,0
632309,2021-09-29,621098,5,3.4357,0
632309,2021-09-29,621139,3,1.2419,0
632309,2021-09-29,657093,4,0.1899,0
632309,2021-09-29,675912,21,21.9034,0
632310,2021-09-29,453268,7,0.8652,0
632310,2021-09-29,468504,4,1.7905,0
632310,2021-09-29,502179,11,8.7069,0
632310,2021-09-29,543594,8,1.3087,0
632310,2021-09-29,593604,3,3.0854,0
632310,2021-09-29,600921,4,3.8007,0
632310,2021-09-29,607200,5,0.072,0
632310,2021-09-29,608723,5,6.902,1
632310,2021-09-29,622075,2,2.252,0
632310,2021-09-29,623485,10,13.1946,2
632310,2021-09-29,656458,3,1.0251,0
632310,2021-09-29,663567,15,17.5106,0
632310,2021-09-29,664584,4,2.3968,0
632310,2021-09-29,666168,3,4.4401,0
632311,2021-09-28,573186,21,24.4927,1
632311,2021-09-28,595345,5,3.7881,0
632311,2021-09-28,605507,6,5.9752,0
632311,2021-09-28,607625,3,5.1695,3
632311,2021-09-28,621242,3,1.6922,0
632311,2021-09-28,641447,14,14.2277,0
632311,2021-09-28,647315,6,6.4684,0
632312,2021-09-28,433589,4,5.539,2
632312,2021-09-28,489265,8,8.5782,0
632312,2021-09-28,518617,6,4.3959,0
632312,2021-09-28,542881,14,17.3829,0
632312,2021-09-28,594987,4,6.4512,3
632312,2021-09-28,605135,15,18.01,1
632312,2021-09-28,608716,4,3.7721,0
632312,2021-09-28,623149,5,6.1721,1
632312,2021-09-28,642152,5,1.527,0
632312,2021-09-28,650895,5,6.6513,2
632312,2021-09-28,664948,4,5.862,1
632313,2021-09-28,592741,4,8.0623,4
632313,2021-09-28,605388,3,3.6874,1
632313,2021-09-28,607455,3,1.9956,0
632313,2021-09-28,608717,4,2.9825,0
632313,2021-09-28,621074,3,0.7544,0
632313,2021-09-28,621219,23,21.5042,0
632313,2021-09-28,656605,22,24.8925,4
632313,2021-09-28,656730,7,6.7978,1
632313,2021-09-28,660853,4,2.0619,0
632313,2021-09-28,670280,5,4.619,0
632314,2021-09-28,425794,27,35.2981,8
632314,2021-09-28,472610,4,0.8066,0
632314,2021-09-28,519008,3,1.7429,0
632314,2021-09-28,571948,8,2.0759,0
632314,2021-09-28,594311,5,4.9848,0
632314,2021-09-28,596057,3,0.0404,0
632314,2021-09-28,605540,19,23.2026,1
632314,2021-09-28,606149,4,0.4748,0
632315,2021-09-28,429722,14,13.7706,0
632315,2021-09-28,453284,5,7.9045,2
632315,2021-09-28,543238,2,2.2181,0
632315,2021-09-28,543766,5,4.3434,1
632315,2021-09-28,593619,4,8.7327,4
632315,2021-09-28,622251,4,5.0513,1
632315,2021-09-28,641394,3,7.916,3
632315,2021-09-28,642100,5,8.5399,4
632315,2021-09-28,650644,21,28.2891,5
632315,2021-09-28,663903,5,6.4513,0
632315,2021-09-28,669395,4,5.9753,3
632316,2021-09-28,502085,8,21.4492,8
632316,2021-09-28,548384,3,3.4994,0
632316,2021-09-28,552640,5,7.6135,3
632316,2021-09-28,554340,3,2.1109,0
632316,2021-09-28,608379,17,18.3333,0
632316,2021-09-28,608638,2,6.2373,2
632316,2021-09-28,642130,3,3.6289,0
632316,2021-09-28,664208,6,10.0055,2
632316,2021-09-28,664353,21,18.4941,0
632316,2021-09-28,676596,4,17.0046,4
632317,2021-09-28,519242,21,30.9408,8
632317,2021-09-28,570663,3,4.8923,2
632317,2021-09-28,607216,6,13.8381,6
632317,2021-09-28,642121,3,2.6014,0
632317,2021-09-28,650959,7,5.9638,0
632317,2021-09-28,656557,10,7.2072,0
632317,2021-09-28,669145,16,17.1926,0
632318,2021-09-28,446321,4,1.3055,0
632318,2021-09-28,506433,21,20.6987,0
632318,2021-09-28,523260,4,3.9037,0
632318,2021-09-28,595014,5,12.0825,3
632318,2021-09-28,621111,24,29.389,5
632318,2021-09-28,642770,4,1.898,0
632318,2021-09-28,663753,10,4.8742,0
632319,2021-09-27,468504,3,3.4994,0
632319,2021-09-27,596112,4,1.0747,0
632319,2021-09-27,608032,6,3.5566,0
632319,2021-09-27,608566,23,24.8745,3
632319,2021-09-27,608723,3,5.5733,3
632319,2021-09-27,640448,5,15.8489,5
632319,2021-09-27,642068,4,4.5415,0
632319,2021-09-27,663432,5,7.0601,1
