game_pk,official_date,season,home_elo,away_elo,elo_diff,home_off,home_def,away_off,away_def,home_recent_off,home_recent_def,away_recent_off,away_recent_def,home_rest,away_rest,rest_diff,home_games_played,away_games_played,home_sp_rate,away_sp_rate,home_sp_recent,away_sp_recent,home_sp_starts,away_sp_starts,home_sp_rest,away_sp_rest,park_factor,elevation_km,temp_c,air_density_index,wind_out_to_center_ms,wind_left_to_right_ms,precip_mm,roof_retractable,roof_dome,expected_home_runs_prior,expected_away_runs_prior
661527,2022-04-16,2022,1536.8739509973502,1552.4244976419182,8.44945335543207,4.51063829787234,4.276595744680851,4.4375,4.541666666666667,4.571428571428571,3.0,4.125,4.75,1,1,0,7,8,3.8,4.037037037037037,2.4,3.8,5,17,6,6,0.9810708015146067,0.0,7.6,0.99139,6.066,-1.625,0.0,0,0,4.466230118479025,4.137370392557609
661759,2022-04-16,2022,1537.3760362875157,1518.760316441485,42.61571984603074,4.4375,4.479166666666667,4.645833333333333,4.458333333333333,4.125,4.375,5.375,4.25,1,1,0,8,8,4.4523809523809526,4.631578947368421,6.3,4.777777777777778,32,9,6,5,1.0045805332755258,0.0,5.9,0.98114,2.867,-1.398,0.0,1,0,4.416549948665606,4.645506719511486
661981,2022-04-16,2022,1446.8980968802648,1477.4836611704816,-6.58556429021678,4.76595744680851,4.76595744680851,4.458333333333333,4.604166666666667,6.285714285714286,6.285714285714286,4.25,5.125,1,1,0,7,8,4.863636363636363,3.923076923076923,4.6,2.0,12,3,5,7,0.9918865473700453,0.0,26.2,1.07092,-5.841,4.09,0.0,1,0,4.836717064716975,4.683517881671639
662206,2022-04-16,2022,1512.5612760019076,1539.7496999451291,-3.188423943221551,4.416666666666667,4.354166666666667,4.361702127659575,4.361702127659575,4.0,3.625,3.5714285714285716,3.5714285714285716,1,1,0,8,7,4.023809523809524,4.2727272727272725,3.9,2.0,32,1,5,7,0.9671703222475067,0.0,6.6,0.97176,3.151,0.499,0.0,1,0,4.140388318053255,4.081797917326086
662235,2022-04-16,2022,1495.7424155845513,1527.497828211372,-7.755412626820771,4.510204081632653,4.36734693877551,4.489795918367347,4.714285714285714,4.555555555555555,3.7777777777777777,4.444444444444445,5.666666666666667,1,1,0,9,9,4.2727272727272725,4.3428571428571425,2.0,3.8,1,25,5,6,0.9756757445290806,0.0,19.2,1.01331,-3.362,4.628,0.0,0,0,4.6100441884357535,4.251452085004313
662290,2022-04-16,2022,1446.9639325922594,1454.7751137661317,16.188818826127772,4.446808510638298,4.553191489361702,4.428571428571429,4.673469387755102,4.142857142857143,4.857142857142857,4.111111111111111,5.444444444444445,1,1,0,7,9,4.607142857142857,4.470588235294118,3.9,4.428571428571429,18,7,6,5,0.9952518382178237,0.0,11.2,1.0174,5.273,0.276,0.0,0,0,4.596299341819197,4.45964248209189
662619,2022-04-16,2022,1580.8148249784367,1490.3959675795184,114.41885739891836,4.617021276595745,4.276595744680851,4.395833333333333,4.666666666666667,5.285714285714286,3.0,3.875,5.5,1,1,0,7,8,3.744186046511628,4.363636363636363,3.0,3.0,33,1,6,6,0.9701387057554691,0.0,15.7,1.02276,3.67,2.57,0.0,0,0,4.645045528896951,4.052851915858471
662626,2022-04-16,2022,1502.1797199083949,1435.2061794207445,90.97354048765033,4.666666666666667,4.208333333333333,4.212765957446808,4.553191489361702,5.5,2.75,2.5714285714285716,4.857142857142857,1,1,0,8,7,5.166666666666667,5.411764705882353,5.6,5.0,14,24,6,15,0.9279695524484779,0.0,18.6,1.01751,4.948,-0.346,0.0,0,0,4.381712811876501,3.655936782873258
662798,2022-04-16,2022,1466.0117043993466,1489.0542400514814,0.9574643478651979,4.297872340425532,4.680851063829787,4.3125,4.520833333333333,3.142857142857143,5.714285714285714,3.375,4.625,1,1,0,7,8,4.870967741935484,4.827586206896552,4.9,4.5,21,19,6,5,1.0311948283539503,0.0,11.2,1.00949,-2.939,2.296,0.0,0,0,4.452461988383279,4.625749850594848
662966,2022-04-16,2022,1496.2090661984635,1464.8867593646032,55.32230683386024,4.531914893617022,4.382978723404255,4.51063829787234,4.340425531914893,4.714285714285714,3.7142857142857144,4.571428571428571,3.4285714285714284,1,1,0,7,7,5.0,4.5,4.5,4.5,29,0,6,5,1.0701711698812892,0.0,14.5,1.21222,1.182,-1.687,0.0,0,0,4.67794151940866,4.70162620904941
663076,2022-04-16,2022,1506.091738794051,1569.2397780048486,-39.148039210797606,4.808510638297872,4.382978723404255,4.48936170212766,4.191489361702128,6.571428571428571,3.7142857142857144,4.428571428571429,2.4285714285714284,1,1,0,7,7,4.484848484848484,3.7857142857142856,3.5,3.3,23,32,6,6,0.984283784638051,0.0,7.3,0.99785,-0.297,3.397,0.0,0,0,4.40845859460342,4.303896079983655
663238,2022-04-16,2022,1515.7237733268946,1482.354308022498,57.369465304396726,4.468085106382978,4.553191489361702,4.425531914893617,4.425531914893617,4.285714285714286,4.857142857142857,4.0,4.0,1,1,0,7,7,4.333333333333333,4.351351351351352,4.7,3.8,14,27,6,7,1.078690283477017,0.0,17.0,1.01612,5.558,-5.183,0.0,0,0,4.739921692296774,4.83020591500719
663266,2022-04-16,2022,1423.965117425684,1524.0142025663083,-76.04908514062436,4.127659574468085,4.361702127659575,4.270833333333333,4.208333333333333,2.0,3.5714285714285716,3.125,2.75,1,1,0,7,8,4.818181818181818,4.575,8.0,4.4,1,30,6,5,1.0657099385923876,0.0,20.1,1.02755,-3.857,2.907,0.0,0,0,4.11377473143799,4.411589851196325
661226,2022-04-17,2022,1521.6466859279221,1529.6595979061246,15.98708802179749,4.183673469387755,4.469387755102041,4.638297872340425,4.319148936170213,2.7777777777777777,4.333333333333333,5.428571428571429,3.2857142857142856,1,1,0,9,7,4.071428571428571,4.416666666666667,3.0,4.0,4,2,15,5,0.9770345624753896,0.0,2.2,0.96496,-2.741,2.647,0.0,1,0,3.923316767251734,4.500948915105906
661415,2022-04-17,2022,1461.3942065867288,1494.0453040175842,-8.651097430855316,4.333333333333333,4.458333333333333,4.469387755102041,4.489795918367347,3.5,4.25,4.333333333333333,4.444444444444445,1,1,0,8,9,4.565217391304348,3.558139534883721,4.1,3.4,13,33,6,5,0.949852979264744,0.0,27.0,1.04919,-5.21,1.299,0.1,1,0,4.106696176412951,4.205953299907548
661462,2022-04-17,2022,1538.2265380431497,1551.0719105961186,11.154627447031089,4.479166666666667,4.229166666666667,4.387755102040816,4.510204081632653,4.375,2.875,3.888888888888889,4.555555555555555,1,1,0,8,9,5.882352941176471,4.5,7.3,4.5,24,0,5,5,0.9792602427603307,0.0,3.4,0.96889,-2.095,4.705,0.0,0,0,4.396216027471383,4.038153183604936
661804,2022-04-17,2022,1534.9106482436212,1521.2257044853795,37.684943758241616,4.448979591836735,4.530612244897959,4.6938775510204085,4.469387755102041,4.222222222222222,4.666666666666667,5.555555555555555,4.333333333333333,1,1,0,9,9,3.7096774193548385,4.909090909090909,3.4,9.0,21,1,6,5,1.0066868206856507,0.0,6.5,0.96991,-3.92,0.691,0.0,1,0,4.448261575563361,4.7574093261334935
662038,2022-04-17,2022,1443.3824946130999,1480.9992634376465,-13.616768824546625,4.708333333333333,4.8125,4.510204081632653,4.551020408163265,5.75,6.375,4.555555555555555,4.777777777777778,1,1,0,8,9,4.848484848484849,4.0,5.3,2.8,23,15,5,7,0.992145627301478,0.0,20.6,1.04691,-0.98,-1.51,0.0,1,0,4.724315506872627,4.785527817400583
662174,2022-04-17,2022,1509.3719390414356,1542.9390369056011,-9.56709786416559,4.326530612244898,4.346938775510204,4.354166666666667,4.270833333333333,3.5555555555555554,3.6666666666666665,3.625,3.125,1,1,0,9,8,4.363636363636363,4.161290322580645,3.0,4.3,1,21,5,7,0.9647722762610816,0.0,10.4,0.97778,-0.744,0.541,0.0,1,0,3.9615460247833156,4.057895637028966
662234,2022-04-17,2022,1493.0317059554732,1530.2085378404502,-13.176831884976991,4.46,4.38,4.5,4.66,4.3,3.9,4.5,5.3,1,1,0,10,10,4.5476190476190474,4.454545454545454,6.6,4.0,32,1,5,5,0.9748053265880865,0.0,18.8,1.01566,-2.981,6.112,0.0,0,0,4.502214219039145,4.269647330455819
662294,2022-04-17,2022,1449.058851153868,1452.680195204523,20.378655949345102,4.479166666666667,4.541666666666667,4.42,4.7,4.375,4.75,4.1,5.5,1,1,0,8,10,5.428571428571429,5.409090909090909,6.3,5.7,11,34,5,5,0.9959813802278221,0.0,6.1,0.98569,1.383,3.106,0.0,0,0,4.6594406700009925,4.442999160797779
662618,2022-04-17,2022,1582.7059712032246,1488.5048213547304,118.2011498484942,4.625,4.229166666666667,4.346938775510204,4.673469387755102,5.25,2.875,3.6666666666666665,5.444444444444445,1,1,0,8,9,5.0588235294117645,4.7555555555555555,4.7,4.4,24,35,5,5,0.9693866957028184,0.0,22.3,1.04338,2.811,0.753,0.0,0,0,4.656243465243753,3.960252393754173
662625,2022-04-17,2022,1500.4385086168147,1436.9473907123247,87.49111790449001,4.612244897959184,4.183673469387755,4.1875,4.5,5.111111111111111,2.7777777777777777,2.625,4.5,1,1,0,9,8,5.4,4.647058823529412,5.6,4.857142857142857,15,7,15,15,0.9262822719449225,0.0,9.6,0.97667,-3.36,7.916,0.0,0,0,4.27224068284801,3.6061471103071177
662930,2022-04-17,2022,1498.5438682020913,1462.5519573609754,59.991910841115896,4.625,4.416666666666667,4.541666666666667,4.4375,5.25,4.0,4.75,4.125,1,1,0,8,8,4.470588235294118,4.4411764705882355,4.6,3.7,24,24,6,5,1.0731204986163978,0.0,19.4,1.22142,-0.494,5.648,0.0,0,0,4.894249218516106,4.783500864588682
663132,2022-04-17,2022,1504.14104867907,1571.1904681198296,-43.04941944075949,4.75,4.375,4.479166666666667,4.145833333333333,6.0,3.75,4.375,2.375,1,1,0,8,8,4.15625,3.918918918918919,4.4,3.1,22,27,6,6,0.9828577267531097,0.0,2.1,0.96638,-3.498,-0.122,0.0,0,0,4.301140121358227,4.280095135310851
663308,2022-04-17,2022,1518.4159185312412,1479.6621628181513,62.75375571308996,4.458333333333333,4.458333333333333,4.333333333333333,4.416666666666667,4.25,4.25,3.5,4.0,1,1,0,8,8,4.647058823529412,4.483870967741935,5.5,3.3,24,21,6,7,1.0756923316687108,0.0,7.7,0.97516,1.559,4.529,1.0,0,0,4.706983960565786,4.618172942441904
663365,2022-04-17,2022,1421.7899019424497,1526.1894180495426,-80.39951610709295,4.083333333333333,4.375,4.285714285714286,4.163265306122449,2.0,3.75,3.3333333333333335,2.6666666666666665,1,1,0,8,9,4.833333333333333,3.56,5.7,3.0,14,15,6,5,1.064329305303575,0.0,10.9,0.9796,-2.198,6.382,0.0,0,0,4.020799597813506,4.434705438764896
661242,2022-04-18,2022,1522.969235577552,1451.1273462422687,95.84188933528321,4.22,4.48,4.489795918367347,4.510204081632653,3.1,4.4,4.444444444444445,4.555555555555555,1,1,0,10,9,4.064516129032258,4.518518518518518,3.4,4.9,21,17,6,5,0.9782696527025413,0.0,4.1,0.98397,6.588,-1.043,0.0,1,0,4.13765915421063,4.372710066683105
662233,2022-04-18,2022,1494.470551682258,1485.5502797806175,32.92027190164049,4.411764705882353,4.313725490196078,4.28,4.76,4.090909090909091,3.6363636363636362,3.4,5.8,1,1,0,11,10,4.181818181818182,4.7272727272727275,4.9,7.0,34,1,5,5,0.9719411846870043,0.0,17.6,1.01428,-2.093,4.108,0.0,0,0,4.535725528539354,3.9877116318138697
662407,2022-04-18,2022,1519.9891889944804,1426.18818544694,117.8010035475404,4.66,4.46,4.1020408163265305,4.285714285714286,5.3,4.3,2.3333333333333335,3.3333333333333335,1,1,0,10,9,4.318181818181818,6.190476190476191,4.0,8.0,34,11,5,6,0.966415240243608,0.0,20.0,1.0,0.0,0.0,0.0,0,0,4.289042875747823,3.92903676312374
662617,2022-04-18,2022,1585.6605127773375,1528.7696921136653,80.89082066367223,4.714285714285714,4.163265306122449,4.431372549019608,4.607843137254902,5.666666666666667,2.6666666666666665,4.181818181818182,5.0,1,1,0,9,11,3.878787878787879,4.607142857142857,2.9,5.0,23,18,5,7,0.9703129187885285,0.0,18.6,1.03549,2.679,1.137,0.0,0,0,4.68395685353566,3.9780629414278
662928,2022-04-18,2022,1539.256865971783,1484.4424082108408,78.81445776094233,4.3061224489795915,4.326530612244898,4.58,4.52,3.4444444444444446,3.5555555555555554,4.9,4.6,1,1,0,9,10,3.871794871794872,4.2727272727272725,3.0,2.0,29,1,6,7,1.0127467950503628,0.0,23.2,1.03012,-1.543,-3.82,0.0,1,0,4.380393983562049,4.45957654477143
662929,2022-04-18,2022,1495.9709736897246,1489.5414563024922,30.42951738723241,4.612244897959184,4.448979591836735,4.44,4.62,5.111111111111111,4.222222222222222,4.2,5.1,1,1,0,9,10,4.88,5.045454545454546,4.7,6.1,15,34,6,5,1.0734625611115878,0.0,13.1,1.19721,-1.657,0.703,0.0,0,0,5.083100813187443,4.712135519959764
663197,2022-04-18,2022,1465.124851873342,1555.0886372009447,-65.96378532760264,4.571428571428571,4.428571428571429,4.48,4.48,4.888888888888889,4.111111111111111,4.4,4.4,1,1,0,9,10,5.113636363636363,3.6216216216216215,6.4,2.8,34,27,5,5,1.0359209498660331,0.0,4.7,0.98415,1.561,8.853,0.1,0,0,4.714591345168079,4.567260365631578
663236,2022-04-18,2022,1521.8316883371588,1476.2463930122337,69.58529532492503,4.530612244897959,4.387755102040816,4.26530612244898,4.489795918367347,4.666666666666667,3.888888888888889,3.2222222222222223,4.444444444444445,1,1,0,9,9,3.9523809523809526,4.733333333333333,3.4,4.3,32,20,6,7,1.0756455610663829,0.0,9.3,0.96768,-1.957,-2.417,0.0,0,0,4.862282308527201,4.473518745570635
661211,2022-04-19,2022,1525.5885564673304,1448.5080253524902,101.08053111484014,4.254901960784314,4.411764705882353,4.42,4.54,3.3636363636363638,4.090909090909091,4.1,4.7,1,1,0,11,10,3.3,4.861111111111111,3.0,6.3,30,26,6,5,0.97745817422484,0.0,7.4,0.99089,-1.576,0.91,0.0,1,0,4.195957490556983,4.23565208830764
661405,2022-04-19,2022,1465.8980543018208,1528.3370482564949,-38.43899395467406,4.469387755102041,4.428571428571429,4.645833333333333,4.354166666666667,4.333333333333333,4.111111111111111,5.375,3.625,2,2,0,9,8,4.931034482758621,3.409090909090909,4.5,2.2,19,34,7,5,0.9530612905820667,0.0,25.7,1.0433,0.655,7.491,0.0,1,0,4.121557854424772,4.357481945630838
662161,2022-04-19,2022,1513.0541099752536,1439.9393498399056,97.11476013534798,4.38,4.3,4.673469387755102,4.877551020408164,3.9,3.5,5.444444444444445,6.555555555555555,2,2,0,10,9,3.772727272727273,4.825,3.3,6.1,34,30,6,11,0.9653892559464586,0.0,10.7,0.99258,0.138,1.975,0.0,1,0,4.583169074421187,4.311196373380851
662232,2022-04-19,2022,1496.9812150207,1483.0396164421757,37.941598578524236,4.403846153846154,4.25,4.215686274509804,4.745098039215686,4.083333333333333,3.4166666666666665,3.1818181818181817,5.636363636363637,1,1,0,12,11,3.7906976744186047,4.3076923076923075,2.9,3.6666666666666665,33,3,5,11,0.9701602261666136,0.0,17.4,1.01437,0.323,3.696,0.0,0,0,4.505139887187983,3.862674974552258
662350,2022-04-19,2022,1503.1382299250556,1574.836660901212,-47.69843097615649,4.62,4.1,4.551020408163265,4.081632653061225,5.1,2.5,4.777777777777778,2.2222222222222223,2,2,0,10,9,4.1,4.482758620689655,4.1,4.7,20,19,7,7,0.9248323748123707,0.0,11.5,0.99591,3.645,9.021,0.0,0,0,3.8754880468327917,3.834803810843313
662406,2022-04-19,2022,1522.1566620276092,1424.0207124138112,122.13594961379795,4.666666666666667,4.392156862745098,4.04,4.3,5.2727272727272725,4.0,2.2,3.5,1,1,0,11,10,4.4222222222222225,4.25,5.9,3.8333333333333335,35,6,5,15,0.9651013180708952,0.0,20.0,1.0,0.0,0.0,0.0,0,0,4.303636988730954,3.8055690143853482
662583,2022-04-19,2022,1450.6117001161224,1434.2476694040838,40.364030712038584,4.392156862745098,4.705882352941177,4.1020408163265305,4.510204081632653,4.0,5.454545454545454,2.3333333333333335,4.555555555555555,2,2,0,11,9,5.076923076923077,4.8125,7.0,5.333333333333333,3,6,5,15,1.0061739299860928,0.0,10.2,0.98178,0.311,5.942,0.0,0,0,4.4292947605737005,4.3162002918971245
662587,2022-04-19,2022,1451.8376596340952,1433.021709886111,42.81594974798418,4.326923076923077,4.615384615384615,4.02,4.44,3.75,5.0,2.1,4.2,0,0,0,12,10,5.2,4.2631578947368425,6.5,4.1,15,28,6,7,1.0020154392267555,0.0,10.4,0.98585,2.237,7.316,0.0,0,0,4.277835144391149,4.131386734042622
662587,2022-04-19,2022,1451.8376596340952,1433.021709886111,42.81594974798418,4.326923076923077,4.615384615384615,4.02,4.44,3.75,5.0,2.1,4.2,0,0,0,12,10,5.2,4.2631578947368425,6.5,4.1,15,28,6,7,1.0020154392267555,0.0,10.4,0.98585,2.237,7.316,0.0,0,0,4.277835144391149,4.131386734042622
662616,2022-04-19,2022,1504.7136578892464,1573.2612329370213,-44.5475750477749,4.627450980392157,4.098039215686274,4.54,4.1,5.090909090909091,2.6363636363636362,4.7,2.5,0,0,0,11,10,4.096774193548387,4.5,4.3,4.9,21,20,0,0,0.9254226407682046,0.0,11.5,0.99591,3.645,9.021,0.0,0,0,3.9016947590732673,3.8261286576005173
662616,2022-04-19,2022,1504.7136578892464,1573.2612329370213,-44.5475750477749,4.627450980392157,4.098039215686274,4.54,4.1,5.090909090909091,2.6363636363636362,4.7,2.5,0,0,0,11,10,3.5476190476190474,3.5,3.1,3.5,32,28,6,6,0.9254226407682046,0.0,11.5,0.99591,3.645,9.021,0.0,0,0,3.9016947590732673,3.8261286576005173
662717,2022-04-19,2022,1587.7989967709836,1526.6312081200192,85.16778865096444,4.76,4.16,4.423076923076923,4.653846153846154,5.8,2.8,4.166666666666667,5.166666666666667,1,1,0,10,12,3.6222222222222222,3.9,3.8,2.8,35,30,5,6,0.972008471540943,0.0,17.3,1.03427,3.877,1.335,0.0,0,0,4.784940164689928,3.9744346391896346
662753,2022-04-19,2022,1468.202873871912,1480.538183274843,11.664690597069011,4.270833333333333,4.604166666666667,4.34,4.46,3.125,5.125,3.7,4.3,3,1,2,8,10,4.5,4.125,4.1,3.5,12,6,8,7,1.0294498637234886,0.0,11.9,1.02011,0.161,-4.597,0.2,0,0,4.35752782593697,4.571233992091421
662896,2022-04-19,2022,1486.863070578916,1521.7911345450523,-10.928063966136278,4.244897959183674,4.489795918367347,4.2,4.18,3.111111111111111,4.444444444444445,3.0,2.9,3,2,1,9,10,3.9615384615384617,4.214285714285714,3.6,4.2,16,32,7,6,0.9733279830773384,0.0,7.9,0.99406,8.456,-4.308,0.1,0,0,3.8378697578537917,4.078707738609799
662925,2022-04-19,2022,1498.5013492508876,1487.0110807413291,35.49026850955852,4.6,4.38,4.372549019607843,4.607843137254902,5.0,3.9,3.909090909090909,5.0,1,1,0,10,11,4.4,4.372093023255814,4.3,4.4,25,33,5,5,1.0718976677451464,0.0,25.3,1.26745,1.942,0.557,0.0,0,0,5.048894896873651,4.561940426986467
662927,2022-04-19,2022,1542.0411398039928,1481.658134378631,84.38300542536172,4.38,4.3,4.549019607843137,4.588235294117647,3.9,3.5,4.7272727272727275,4.909090909090909,1,1,0,10,11,4.0588235294117645,4.24,4.0,3.4,24,15,6,7,1.01447418982964,0.0,21.1,1.0257,6.129,-3.683,0.0,1,0,4.530522381874486,4.409757959799777
663196,2022-04-19,2022,1467.7342982085152,1552.4791908657717,-60.744892657256514,4.56,4.38,4.431372549019608,4.470588235294118,4.8,3.9,4.181818181818182,4.363636363636363,1,1,0,10,11,4.809523809523809,4.5,5.2,4.5,11,0,5,5,1.0348271446862995,0.0,5.2,0.98181,-1.098,-5.165,0.0,0,0,4.687969872712208,4.4634191458913905
663249,2022-04-19,2022,1517.5398980745495,1536.1471637345203,5.392734340029165,4.5,4.46,4.44,4.5,4.5,4.3,4.2,4.5,1,2,-1,10,10,4.431818181818182,4.8,4.4,5.4,34,30,6,7,1.07702389288728,0.0,8.1,0.98454,3.691,1.962,0.0,0,0,4.8466075179927595,4.739479541446905
661203,2022-04-20,2022,1527.5765207074478,1446.5200611123728,105.05645959507501,4.269230769230769,4.365384615384615,4.372549019607843,4.549019607843137,3.5,3.9166666666666665,3.909090909090909,4.7272727272727275,1,1,0,12,11,4.0,5.257142857142857,4.9,4.9,32,25,6,5,0.977167298452804,0.0,5.9,0.98587,-6.351,-2.566,0.0,1,0,4.21719662640466,4.144895744509752
661404,2022-04-20,2022,1463.0338570906922,1531.2012454676235,-44.167388376931285,4.4,4.44,4.653061224489796,4.285714285714286,4.0,4.2,5.333333333333333,3.3333333333333335,1,1,0,10,9,3.7555555555555555,4.0476190476190474,3.5,3.9,35,11,6,5,0.9523141573684973,0.0,24.6,1.03287,-2.821,6.982,0.2,1,0,3.990649802306084,4.372093731461574
662178,2022-04-20,2022,1515.3959721383385,1437.5974876768207,101.79848446151777,4.411764705882353,4.254901960784314,4.62,4.9,4.090909090909091,3.3636363636363638,5.1,6.5,1,1,0,11,10,4.243243243243243,4.648648648648648,4.4,4.7,27,27,6,6,0.9657400897734033,0.0,9.4,0.99578,1.872,-2.484,0.2,1,0,4.639339646950663,4.218706185627136
662231,2022-04-20,2022,1499.8499652015175,1480.170866261358,43.67909894015952,4.433962264150943,4.2075471698113205,4.173076923076923,4.769230769230769,4.230769230769231,3.3076923076923075,3.0833333333333335,5.666666666666667,1,1,0,13,12,4.545454545454546,4.411764705882353,5.0,4.9,1,24,5,5,0.9705525259547342,0.0,18.9,1.01591,2.324,4.985,0.0,0,0,4.56086124920512,3.7869704308559538
662349,2022-04-20,2022,1507.1910729523254,1570.7838178739423,-39.59274492161694,4.596153846153846,4.038461538461538,4.470588235294118,4.078431372549019,4.916666666666667,2.5,4.363636363636363,2.5454545454545454,1,1,0,12,11,3.8461538461538463,3.3055555555555554,3.2,3.2,29,26,5,5,0.9235963357942774,0.0,11.1,0.97463,0.563,1.105,0.0,0,0,3.847311969583133,3.705529793684431
662392,2022-04-20,2022,1523.074754017632,1423.1026204237885,123.97213359384341,4.615384615384615,4.326923076923077,3.980392156862745,4.254901960784314,5.0,3.75,2.090909090909091,3.3636363636363638,1,1,0,12,11,4.076923076923077,4.761904761904762,2.6666666666666665,4.1,3,32,5,5,0.9627963488325285,0.0,20.0,1.0,0.0,0.0,0.0,0,0,4.201645202547183,3.684910611104889
662560,2022-04-20,2022,1454.981788490862,1429.8775810293441,49.104207461517944,4.3584905660377355,4.547169811320755,3.9607843137254903,4.470588235294118,3.923076923076923,4.6923076923076925,2.0,4.363636363636363,1,1,0,13,11,5.153846153846154,4.6923076923076925,5.5,4.7,29,29,5,7,1.0017587890529447,0.0,13.2,0.98098,1.992,-1.15,0.0,0,0,4.337619262699099,4.009341173895298
662703,2022-04-20,2022,1469.5426427117975,1479.1984144349576,14.344228276839885,4.26530612244898,4.571428571428571,4.313725490196078,4.450980392156863,3.2222222222222223,4.888888888888889,3.6363636363636362,4.2727272727272725,1,1,0,9,11,4.576923076923077,4.484848484848484,4.4,5.8,16,23,8,7,1.0288049075404946,0.0,14.8,1.04302,2.874,-0.99,0.0,0,0,4.34036647800842,4.508426112097778
662734,2022-04-20,2022,1585.073696050564,1529.356508840439,79.71718721012508,4.686274509803922,4.137254901960785,4.39622641509434,4.584905660377358,5.363636363636363,2.8181818181818183,4.076923076923077,4.846153846153846,1,1,0,11,13,3.64,4.266666666666667,3.2,4.3,15,35,5,6,0.9701403325387731,0.0,22.0,1.04634,1.369,-3.566,0.0,0,0,4.632123985107438,3.9211583153371734
